,seller_id,product_category_name,vendas_total,entrega_antecipacao,score
5135,cfd7ddab722b902f7ac5b5f3ba6d723d,moveis_cozinha_area_de_servico_jantar_e_jardim,2,6.0,5.0
5136,cfd7ddab722b902f7ac5b5f3ba6d723d,utilidades_domesticas,6,16.0,5.0
5137,cfe94489ddd337d1e29e12f2a7205d10,construcao_ferramentas_seguranca,24,7.0,4.0
5138,d03698c2efd04a549382afa6623e27fb,informatica_acessorios,19,15.0,5.0
5139,d03698c2efd04a549382afa6623e27fb,telefonia_fixa,2,14.0,4.5
5140,d05ae8f7a5bd1d2a690a44cd079e4e27,esporte_lazer,80,10.0,4.0
5141,d06d019f72a04e5497a0b64190af170c,beleza_saude,17,12.0,5.0
5142,d0d70d21e2234dd7cd3cf63fe414148a,cama_mesa_banho,9,20.0,5.0
5143,d101c6da914ae3d53f7bee42283f2fe2,ferramentas_jardim,3,7.0,5.0
5144,d101c6da914ae3d53f7bee42283f2fe2,industria_comercio_e_negocios,4,40.0,4.0
5145,d101c6da914ae3d53f7bee42283f2fe2,moveis_decoracao,12,24.5,5.0
5146,d12c926d74ceff0a90a21184466ce161,eletronicos,1,22.0,5.0
5147,d12c926d74ceff0a90a21184466ce161,esporte_lazer,33,13.0,5.0
5148,d12c926d74ceff0a90a21184466ce161,fashion_esporte,2,17.0,4.0
5149,d12c926d74ceff0a90a21184466ce161,market_place,10,12.0,5.0
5150,d12c926d74ceff0a90a21184466ce161,moveis_decoracao,24,11.0,5.0
5151,d12c926d74ceff0a90a21184466ce161,papelaria,10,13.5,4.5
5152,d12c926d74ceff0a90a21184466ce161,perfumaria,20,14.0,1.0
5153,d12c926d74ceff0a90a21184466ce161,utilidades_domesticas,1,29.0,5.0
5154,d13e50eaa47b4cbe9eb81465865d8cfc,alimentos,58,2.0,5.0
5155,d13e50eaa47b4cbe9eb81465865d8cfc,esporte_lazer,11,1.0,5.0
5156,d149de2f383552baea37a7198c2296ce,brinquedos,3,3.0,5.0
5157,d1582f4043306e6b91afa6a8a884f898,brinquedos,9,16.0,5.0
5158,d17f467e4bf608a510c20d82f4ba3b6b,agro_industria_e_comercio,7,3.0,4.0
5159,d17f467e4bf608a510c20d82f4ba3b6b,eletrodomesticos_2,1,-4.0,4.0
5160,d17f467e4bf608a510c20d82f4ba3b6b,utilidades_domesticas,4,8.5,5.0
5161,d197aa8fbc64087f61984deef05f6227,moveis_decoracao,3,5.0,4.0
5162,d197aa8fbc64087f61984deef05f6227,papelaria,4,9.0,5.0
5163,d1a1b40ec554c593a1a99366746289dd,automotivo,1,0.0,2.0
5164,d1a5cc844736958c11b8efab9a2b4c87,moveis_decoracao,1,-9.0,1.0
5165,d1aa1ec0839dcab73a6161130eb1f94a,moveis_decoracao,1,-3.0,4.0
5166,d1b65fc7debc3361ea86b5f14c68d2e2,fashion_bolsas_e_acessorios,2,12.5,3.0
5167,d1b65fc7debc3361ea86b5f14c68d2e2,malas_acessorios,28,14.0,5.0
5168,d1b65fc7debc3361ea86b5f14c68d2e2,papelaria,11,15.0,5.0
5169,d1b9d4be4b6f9ebd85f8acd6745ba612,moveis_decoracao,11,16.0,5.0
5170,d1c281d3ae149232351cd8c8cc885f0d,bebes,6,10.5,3.5
5171,d1c281d3ae149232351cd8c8cc885f0d,cama_mesa_banho,241,12.0,5.0
5172,d1c7fa84e48cfa21a0e595167c1c500e,beleza_saude,2,17.0,4.5
5173,d1c7fa84e48cfa21a0e595167c1c500e,construcao_ferramentas_jardim,4,17.5,5.0
5174,d1c7fa84e48cfa21a0e595167c1c500e,ferramentas_jardim,6,17.0,5.0
5175,d1e2fe627180431ffda076abb303c56f,utilidades_domesticas,1,0.0,1.0
5176,d1ef48b38baca7e831711c4a0aeb398f,construcao_ferramentas_ferramentas,3,14.0,4.0
5177,d1ef48b38baca7e831711c4a0aeb398f,eletrodomesticos,6,-1.5,4.5
5178,d1ef48b38baca7e831711c4a0aeb398f,eletrodomesticos_2,5,29.0,5.0
5179,d1ef48b38baca7e831711c4a0aeb398f,eletroportateis,11,13.0,5.0
5180,d1ef48b38baca7e831711c4a0aeb398f,ferramentas_jardim,8,17.0,4.5
5181,d1ef48b38baca7e831711c4a0aeb398f,portateis_casa_forno_e_cafe,2,13.5,4.5
5182,d20b021d3efdf267a402c402a48ea64b,cama_mesa_banho,4,6.0,5.0
5183,d20b021d3efdf267a402c402a48ea64b,casa_conforto,1,12.0,5.0
5184,d20b021d3efdf267a402c402a48ea64b,moveis_decoracao,101,7.0,4.0
5185,d23019c84ffae2d5ef2270367b8605fc,instrumentos_musicais,39,13.0,5.0
5186,d2374cbcbb3ca4ab1086534108cc3ab7,automotivo,23,15.0,5.0
5187,d2374cbcbb3ca4ab1086534108cc3ab7,bebes,1,9.0,1.0
5188,d2374cbcbb3ca4ab1086534108cc3ab7,cama_mesa_banho,614,13.0,4.0
5189,d2374cbcbb3ca4ab1086534108cc3ab7,cool_stuff,11,9.0,1.0
5190,d2572f31e9023e9850ef986a636ff9bf,automotivo,1,20.0,5.0
5191,d25aa0aaacb370e912f8cf6efeba38b3,construcao_ferramentas_construcao,2,20.0,5.0
5192,d25aa0aaacb370e912f8cf6efeba38b3,utilidades_domesticas,19,16.0,5.0
5193,d263fa444c1504a75cbca5cc465f592a,moveis_decoracao,1,13.0,5.0
5194,d26aa40b90272d4843d63be7c1462c8d,bebes,2,11.0,4.5
5195,d297f1055de2956aedfd3b04113dce3e,agro_industria_e_comercio,1,3.0,4.0
5196,d29ba1220fb8634fa3a107e54497b8a4,moveis_decoracao,1,11.0,5.0
5197,d2df77822373f19934e87694d8640767,bebes,1,24.0,5.0
5198,d2df77822373f19934e87694d8640767,moveis_sala,1,7.0,1.0
5199,d2e753bb80b7d4faa77483ed00edc8ca,fashion_bolsas_e_acessorios,15,16.0,4.0
5200,d2e753bb80b7d4faa77483ed00edc8ca,pet_shop,1,15.0,4.0
5201,d2f3e277560ed4c6361284429b00f037,pet_shop,5,15.0,5.0
5202,d32e3909cfb714fb2a6cb092c85b9c5f,beleza_saude,1,28.0,3.0
5203,d32e3909cfb714fb2a6cb092c85b9c5f,utilidades_domesticas,7,5.0,5.0
5204,d354c38a7182125a748cb10474fe963b,esporte_lazer,18,12.0,4.5
5205,d3674f271c91f824f82d24d92011f669,beleza_saude,1,19.0,5.0
5206,d3674f271c91f824f82d24d92011f669,perfumaria,19,8.0,5.0
5207,d36b07fd3c5088e477a72d1fccfe29d4,ferramentas_jardim,1,10.0,5.0
5208,d379f449f2a3b271bc01c0782020f705,ferramentas_jardim,7,13.0,3.0
5209,d379f449f2a3b271bc01c0782020f705,moveis_decoracao,11,13.0,5.0
5210,d379f449f2a3b271bc01c0782020f705,utilidades_domesticas,11,14.0,5.0
5211,d3891911c2feae53c52fea2bd14054e5,telefonia,2,14.5,5.0
5212,d3dcf0604eabf0224fbd5948b5e02f69,brinquedos,4,10.0,5.0
5213,d3dcf0604eabf0224fbd5948b5e02f69,construcao_ferramentas_construcao,1,15.0,5.0
5214,d3dcf0604eabf0224fbd5948b5e02f69,instrumentos_musicais,3,-3.0,3.0
5215,d3dcf0604eabf0224fbd5948b5e02f69,musica,1,-23.0,1.0
5216,d3e7d37c0df9aef383f3f2a15b0dddfb,moveis_cozinha_area_de_servico_jantar_e_jardim,1,23.0,5.0
5217,d3f39f05462b79a4562d35893a28f159,beleza_saude,20,12.5,4.0
5218,d3f39f05462b79a4562d35893a28f159,perfumaria,18,15.0,5.0
5219,d4828feed4cda2cd9d6b37899a95a71e,fashion_bolsas_e_acessorios,1,22.0,2.0
5220,d4910f1cdcfdabd48d6b316e395d4a23,pet_shop,12,6.0,5.0
5221,d4a5e99e0dd915df64ba55a7fbd583fd,beleza_saude,5,14.0,1.0
5222,d4d99b60c4c94cd35acd502cec65dc8d,moveis_decoracao,1,34.0,3.0
5223,d4e12e7884759a14fa0f5f896c791cae,cama_mesa_banho,32,11.0,5.0
5224,d4e4b5192cba4e0e66eb12a9d347239d,telefonia,12,15.0,5.0
5225,d4f117125b59ce73c3302f88ee40c458,beleza_saude,17,12.0,5.0
5226,d4f91e8be86b38da2ee35bc489645a9d,esporte_lazer,1,35.0,5.0
5227,d4ffeb15b67e81ff9af2b4252d99fb7e,malas_acessorios,5,11.0,4.0
5228,d4ffeb15b67e81ff9af2b4252d99fb7e,perfumaria,5,10.0,4.0
5229,d50d79cb34e38265a8649c383dcffd48,eletrodomesticos_2,6,15.0,4.5
5230,d50d79cb34e38265a8649c383dcffd48,eletroportateis,3,13.0,4.0
5231,d50d79cb34e38265a8649c383dcffd48,ferramentas_jardim,46,12.0,5.0
5232,d50d79cb34e38265a8649c383dcffd48,utilidades_domesticas,14,13.5,4.0
5233,d51e0a403fe2e689ece6c73359d96e12,construcao_ferramentas_jardim,26,15.0,5.0
5234,d52cbce9845184537284a23c3bc3da0e,papelaria,4,20.5,5.0
5235,d558ebe531605a1285ab2b1bc3256dfb,instrumentos_musicais,3,13.0,5.0
5236,d566c37fa119d5e66c4e9052e83ee4ea,beleza_saude,9,14.0,5.0
5237,d566c37fa119d5e66c4e9052e83ee4ea,esporte_lazer,62,8.0,5.0
5238,d57e18d5f73c7ccb7f7339b61166898d,fashion_bolsas_e_acessorios,44,10.0,5.0
5239,d57e18d5f73c7ccb7f7339b61166898d,malas_acessorios,2,11.0,5.0
5240,d57e18d5f73c7ccb7f7339b61166898d,perfumaria,17,11.0,5.0
5241,d58d521f3789def2e7a22715e0badd93,informatica_acessorios,2,8.0,3.5
5242,d594982fd877af63ace38ea1fca27c76,cool_stuff,6,10.5,5.0
5243,d594982fd877af63ace38ea1fca27c76,telefonia,1,16.0,2.0
5244,d598f929fc44e1e38678e7f47250ec04,automotivo,1,22.0,5.0
5245,d5b9a084373da994a6e37f732169a853,bebes,7,5.0,4.0
5246,d5ba419e26d246a0719437cf37d9b46d,informatica_acessorios,34,9.0,5.0
5247,d5c530f4884a75ae0dba9c148718d278,utilidades_domesticas,2,9.0,5.0
5248,d624126b9206f595fb3fbb6ba03b28a8,automotivo,26,18.0,5.0
5249,d624126b9206f595fb3fbb6ba03b28a8,relogios_presentes,1,12.0,5.0
5250,d63c73efd41eb002280e7ec831424edb,beleza_saude,2,19.5,4.0
5251,d63f306de130e0391d38a792541723b8,automotivo,1,3.0,5.0
5252,d650b663c3b5f6fb392b6326366efa9a,esporte_lazer,3,7.0,5.0
5253,d650b663c3b5f6fb392b6326366efa9a,relogios_presentes,57,10.0,5.0
5254,d65f31d2413268e671989503f6cf9993,automotivo,3,0.0,1.0
5255,d66c11a9572221d92fbb8c4897db5f9b,eletrodomesticos_2,2,9.0,4.0
5256,d66c11a9572221d92fbb8c4897db5f9b,eletronicos,13,13.0,5.0
5257,d66c11a9572221d92fbb8c4897db5f9b,informatica_acessorios,1,9.0,3.0
5258,d66c305afaec317ebee552073a674429,automotivo,1,5.0,5.0
5259,d66c305afaec317ebee552073a674429,consoles_games,8,16.0,5.0
5260,d66c305afaec317ebee552073a674429,cool_stuff,1,12.0,5.0
5261,d66c305afaec317ebee552073a674429,eletrodomesticos,3,14.0,3.0
5262,d66c305afaec317ebee552073a674429,eletrodomesticos_2,4,21.0,5.0
5263,d66c305afaec317ebee552073a674429,eletronicos,4,22.0,5.0
5264,d66c305afaec317ebee552073a674429,eletroportateis,9,25.0,5.0
5265,d66c305afaec317ebee552073a674429,utilidades_domesticas,2,0.0,3.0
5266,d673a59aac7a70d8b01e6902bf090a11,bebes,83,13.0,4.0
5267,d673a59aac7a70d8b01e6902bf090a11,cama_mesa_banho,2,6.0,5.0
5268,d6ab728cf30867cf3f1a2e216ae2f9b7,esporte_lazer,13,6.0,5.0
5269,d6ab728cf30867cf3f1a2e216ae2f9b7,sinalizacao_e_seguranca,1,7.0,5.0
5270,d6b1ce66b035a475f00c017792ff9769,casa_construcao,1,20.0,4.0
5271,d6b1ce66b035a475f00c017792ff9769,construcao_ferramentas_iluminacao,71,13.0,5.0
5272,d6b1ce66b035a475f00c017792ff9769,moveis_decoracao,31,7.0,5.0
5273,d6b664fa0667064c6d76394e7848d790,ferramentas_jardim,6,16.0,5.0
5274,d6cd01c59123df02fc226eadbadb5f89,eletronicos,1,9.0,5.0
5275,d6cd01c59123df02fc226eadbadb5f89,informatica_acessorios,2,0.0,1.0
5276,d71d863e5ef30d94e440c11be17dcd8f,automotivo,1,16.0,5.0
5277,d71d863e5ef30d94e440c11be17dcd8f,climatizacao,9,5.0,4.0
5278,d71d863e5ef30d94e440c11be17dcd8f,construcao_ferramentas_seguranca,11,8.0,5.0
5279,d71d863e5ef30d94e440c11be17dcd8f,cool_stuff,3,7.0,5.0
5280,d71d863e5ef30d94e440c11be17dcd8f,telefonia,9,0.0,1.0
5281,d73cbd89533ce8b041a9190241453ac8,fashion_bolsas_e_acessorios,4,11.5,4.0
5282,d7485b33791774c36108f8c69602d48d,esporte_lazer,10,12.0,4.0
5283,d7827b2af99326a03b0ed9c7a24db0d3,ferramentas_jardim,1,12.0,5.0
5284,d79e8478eed9999493990b44955fb22e,informatica_acessorios,4,12.5,5.0
5285,d7b2377bae6ace1b11fc69a11900ac36,fashion_underwear_e_moda_praia,4,5.0,3.5
5286,d7d517afce974cd491b8d52bb5b5b1fc,utilidades_domesticas,1,22.0,4.0
5287,d7f1cfc638473be93baedbfd02208016,flores,1,9.0,5.0
5288,d85efbc8eff2b7adf524e2820569adc8,papelaria,1,8.0,5.0
5289,d8b8f2cf9ff6ba0389072541cb42498c,beleza_saude,1,16.0,5.0
5290,d8bf0fc082fd4a77fc2e5679b6c00133,construcao_ferramentas_construcao,1,4.0,5.0
5291,d8c7ba53e7e38711eaef8c2849d6d2e1,bebes,10,16.5,5.0
5292,d8c7ba53e7e38711eaef8c2849d6d2e1,cama_mesa_banho,7,16.0,5.0
5293,d8c7ba53e7e38711eaef8c2849d6d2e1,esporte_lazer,5,22.0,4.0
5294,d8cf3b6a2151949f930d0252b180ec42,bebidas,19,14.0,4.0
5295,d8d9567d0bfb0bc7eb845a205ba42657,bebes,1,-2.0,3.0
5296,d8d9567d0bfb0bc7eb845a205ba42657,livros_interesse_geral,3,5.0,5.0
5297,d8dd176509baa37f359644d082bf7f7b,cool_stuff,2,-11.0,1.5
5298,d90fe2229fee1a5da999ccd0c06c1667,automotivo,3,11.0,5.0
5299,d91fb3b7d041e83b64a00a3edfb37e4f,climatizacao,12,14.5,5.0
5300,d91fb3b7d041e83b64a00a3edfb37e4f,eletrodomesticos,525,10.0,5.0
5301,d91fb3b7d041e83b64a00a3edfb37e4f,eletroportateis,3,17.0,4.0
5302,d91fb3b7d041e83b64a00a3edfb37e4f,ferramentas_jardim,14,11.0,5.0
5303,d91fb3b7d041e83b64a00a3edfb37e4f,malas_acessorios,1,8.0,5.0
5304,d91fb3b7d041e83b64a00a3edfb37e4f,portateis_casa_forno_e_cafe,6,6.5,5.0
5305,d921b68bf747894be13a97ae52b0f386,automotivo,1,6.0,5.0
5306,d921b68bf747894be13a97ae52b0f386,eletronicos,2,5.0,4.5
5307,d921b68bf747894be13a97ae52b0f386,esporte_lazer,1,8.0,5.0
5308,d921b68bf747894be13a97ae52b0f386,pet_shop,1,12.0,3.0
5309,d921b68bf747894be13a97ae52b0f386,relogios_presentes,67,13.0,5.0
5310,d921b68bf747894be13a97ae52b0f386,utilidades_domesticas,5,19.0,5.0
5311,d93844a9c55ba7ce353388bcf849ea56,moveis_decoracao,14,8.0,5.0
5312,d93919c944be9cff128f6c9cb899eacb,artigos_de_natal,32,12.0,5.0
5313,d93919c944be9cff128f6c9cb899eacb,moveis_decoracao,1,-9.0,3.0
5314,d93b8458c6fe139d85cfa5eadbf55bd2,esporte_lazer,1,18.0,5.0
5315,d9442042130b7fe579d1295f9f4a248f,automotivo,3,16.0,4.0
5316,d9442042130b7fe579d1295f9f4a248f,ferramentas_jardim,5,6.0,5.0
5317,d9442042130b7fe579d1295f9f4a248f,moveis_sala,2,4.5,5.0
5318,d9442042130b7fe579d1295f9f4a248f,utilidades_domesticas,11,6.0,5.0
5319,d94a40fd42351c259927028d163af842,moveis_decoracao,2,7.0,1.0
5320,d94a40fd42351c259927028d163af842,utilidades_domesticas,105,13.0,5.0
5321,d94ba08b99bedd6a5f6c875ecc4a6fac,utilidades_domesticas,10,11.0,5.0
5322,d97df38225e5abadaff1e72cb72b823c,automotivo,27,9.0,5.0
5323,d98eec89afa3380e14463da2aabaea72,bebes,69,19.0,5.0
5324,d98eec89afa3380e14463da2aabaea72,brinquedos,49,19.0,5.0
5325,d98eec89afa3380e14463da2aabaea72,fashion_bolsas_e_acessorios,62,17.0,5.0
5326,d98eec89afa3380e14463da2aabaea72,fashion_roupa_infanto_juvenil,3,17.0,5.0
5327,d9a84e1403de8da0c3aa531d6d108ba6,bebes,19,5.0,5.0
5328,d9a84e1403de8da0c3aa531d6d108ba6,brinquedos,26,8.5,5.0
5329,d9a84e1403de8da0c3aa531d6d108ba6,esporte_lazer,4,1.5,5.0
5330,d9a84e1403de8da0c3aa531d6d108ba6,relogios_presentes,7,11.0,5.0
5331,d9a84e1403de8da0c3aa531d6d108ba6,utilidades_domesticas,3,14.0,5.0
5332,d9b00a97818674c7f8d8b1ef0e689679,beleza_saude,1,4.0,3.0
5333,d9bd94811c3338dceb4181f3dbc0c73e,alimentos,2,9.5,5.0
5334,d9bd94811c3338dceb4181f3dbc0c73e,bebes,27,10.0,5.0
5335,d9bd94811c3338dceb4181f3dbc0c73e,beleza_saude,10,1.0,5.0
5336,d9bd94811c3338dceb4181f3dbc0c73e,perfumaria,20,6.5,5.0
5337,d9bd94811c3338dceb4181f3dbc0c73e,pet_shop,2,13.0,5.0
5338,d9c349beabc06aa6ff1c6d68b5e9e22e,construcao_ferramentas_construcao,1,10.0,5.0
5339,d9cb0052a666de5308b32f32ad5f1b1c,beleza_saude,2,10.5,5.0
5340,d9cd369bffa979d1634f8e1318bf2f1b,casa_construcao,3,20.0,5.0
5341,d9d43faf741ceaa8da52fdbb81d9e0e3,livros_interesse_geral,8,11.0,4.5
5342,d9e7e7778b32987280a6f2cb9a39c57d,beleza_saude,13,6.0,3.0
5343,d9e8c084b68fe958861d8f2c21202e6b,agro_industria_e_comercio,10,8.0,5.0
5344,d9e8c084b68fe958861d8f2c21202e6b,informatica_acessorios,2,0.0,1.0
5345,da03c298e3999e9d828591fc2179d109,alimentos,5,5.0,5.0
5346,da20530872245d6cd9d2f5725613c430,esporte_lazer,3,13.0,5.0
5347,da2782c804606d2a5d8e1760dbb3e7ec,bebes,1,-14.0,1.0
5348,da3fede3469bf49b7293ce3fc45b294d,livros_interesse_geral,1,7.0,5.0
5349,da4d149c0ddbac90557103ac0a0ec356,casa_construcao,1,0.0,3.0
5350,da6a60cc8cc724fe51be021ff8be779c,livros_interesse_geral,10,10.5,5.0
5351,da6a60cc8cc724fe51be021ff8be779c,moveis_decoracao,3,17.0,5.0
5352,da7039f29f90ce5b4846ffc0fcc93beb,cine_foto,18,11.0,5.0
5353,da8622b14eb17ae2831f4ac5b9dab84a,beleza_saude,269,9.0,5.0
5354,da8622b14eb17ae2831f4ac5b9dab84a,cama_mesa_banho,1295,12.0,5.0
5355,da8622b14eb17ae2831f4ac5b9dab84a,cool_stuff,3,9.0,4.0
5356,da8622b14eb17ae2831f4ac5b9dab84a,moveis_decoracao,1,-5.0,2.0
5357,dace965ca58120f92f8d742a9fa1864b,beleza_saude,8,10.5,5.0
5358,dadc51ef321949ec9a3ab25cd902e23d,eletroportateis,1,0.0,1.0
5359,daeb5653dd96c1b11860f72209795012,automotivo,3,0.0,4.0
5360,daeb5653dd96c1b11860f72209795012,bebes,2,9.0,4.5
5361,daeb5653dd96c1b11860f72209795012,beleza_saude,4,-2.5,4.0
5362,daeb5653dd96c1b11860f72209795012,brinquedos,21,9.0,5.0
5363,daeb5653dd96c1b11860f72209795012,fashion_bolsas_e_acessorios,1,11.0,5.0
5364,daeb5653dd96c1b11860f72209795012,ferramentas_jardim,1,7.0,5.0
5365,daeb5653dd96c1b11860f72209795012,malas_acessorios,1,0.0,4.0
5366,daeb5653dd96c1b11860f72209795012,utilidades_domesticas,10,15.5,5.0
5367,daf565f087a52def0fd5c5825b3661bc,cama_mesa_banho,8,14.0,5.0
5368,db1f0f7c7e5e87f40b62226f020bb297,sinalizacao_e_seguranca,3,32.0,5.0
5369,db2956745b3a8e9f3785c99f34b5d25e,beleza_saude,48,10.0,4.0
5370,db4350fd57ae30082dec7acbaacc17f9,audio,3,22.0,4.0
5371,db4350fd57ae30082dec7acbaacc17f9,beleza_saude,9,10.0,4.0
5372,db4350fd57ae30082dec7acbaacc17f9,consoles_games,2,13.5,5.0
5373,db4350fd57ae30082dec7acbaacc17f9,esporte_lazer,3,5.0,5.0
5374,db4350fd57ae30082dec7acbaacc17f9,telefonia,128,14.0,5.0
5375,db46ca7bce82b11f7e247539271fc390,pet_shop,16,13.0,5.0
5376,db6a4d4b5f1f5f98820ce6ce2619e2de,malas_acessorios,1,18.0,5.0
5377,db7ed69a53aa9fb1c01930ba54a88bbe,esporte_lazer,1,8.0,5.0
5378,dbb9b48c841a0e39e21f98e1a6b2ec3e,artigos_de_festas,8,13.5,4.5
5379,dbb9b48c841a0e39e21f98e1a6b2ec3e,audio,1,10.0,5.0
5380,dbb9b48c841a0e39e21f98e1a6b2ec3e,brinquedos,10,10.5,3.0
5381,dbb9b48c841a0e39e21f98e1a6b2ec3e,cama_mesa_banho,2,7.5,5.0
5382,dbb9b48c841a0e39e21f98e1a6b2ec3e,cool_stuff,9,8.0,5.0
5383,dbb9b48c841a0e39e21f98e1a6b2ec3e,fashion_bolsas_e_acessorios,11,12.0,5.0
5384,dbb9b48c841a0e39e21f98e1a6b2ec3e,fashion_roupa_infanto_juvenil,2,11.5,5.0
5385,dbb9b48c841a0e39e21f98e1a6b2ec3e,moveis_decoracao,24,12.0,5.0
5386,dbb9b48c841a0e39e21f98e1a6b2ec3e,papelaria,7,12.0,5.0
5387,dbb9b48c841a0e39e21f98e1a6b2ec3e,utilidades_domesticas,44,11.0,5.0
5388,dbbcfe2c8d026742134ac3e28ccde274,esporte_lazer,5,13.0,5.0
5389,dbc22125167c298ef99da25668e1011f,esporte_lazer,55,16.0,4.0
5390,dbc22125167c298ef99da25668e1011f,fashion_bolsas_e_acessorios,14,11.0,5.0
5391,dbc22125167c298ef99da25668e1011f,malas_acessorios,272,13.0,5.0
5392,dbc22125167c298ef99da25668e1011f,papelaria,88,13.0,5.0
5393,dbc51f5e45d654ecc16cb68e6817ecea,beleza_saude,1,6.0,4.0
5394,dbd66278cbfe1aa1000f90a217ca4695,beleza_saude,9,10.0,5.0
5395,dbd66278cbfe1aa1000f90a217ca4695,construcao_ferramentas_construcao,1,10.0,1.0
5396,dbd66278cbfe1aa1000f90a217ca4695,eletrodomesticos,6,12.0,4.0
5397,dbd66278cbfe1aa1000f90a217ca4695,eletronicos,80,10.0,5.0
5398,dbd66278cbfe1aa1000f90a217ca4695,moveis_sala,3,3.0,5.0
5399,dbdd0ec73a4817971d962698f2fea022,beleza_saude,16,14.0,5.0
5400,dbec9a0a7efeff029d4d9dce7dc4cc95,moveis_decoracao,3,14.0,5.0
5401,dc120d932ddf9d4dfb6fd68beefda622,informatica_acessorios,1,5.0,1.0
5402,dc317f341ab0e22f39acbd9dbf9b4a1f,beleza_saude,1,-13.0,1.0
5403,dc317f341ab0e22f39acbd9dbf9b4a1f,cool_stuff,55,16.0,5.0
5404,dc317f341ab0e22f39acbd9dbf9b4a1f,eletroportateis,2,20.5,5.0
5405,dc4a0fc896dc34b0d5bfec8438291c80,bebes,2,7.0,3.0
5406,dc4a0fc896dc34b0d5bfec8438291c80,cama_mesa_banho,235,12.0,4.0
5407,dc4a0fc896dc34b0d5bfec8438291c80,moveis_decoracao,7,4.0,5.0
5408,dc4a0fc896dc34b0d5bfec8438291c80,utilidades_domesticas,14,12.0,5.0
5409,dc50afafdfa325eadc890c7fa42a8f4e,eletrodomesticos,3,5.0,5.0
5410,dc50afafdfa325eadc890c7fa42a8f4e,eletroportateis,1,14.0,5.0
5411,dc64d75cc406bb0697be983831430e60,informatica_acessorios,4,9.0,5.0
5412,dc7192adf8ba09569261f4a8d576afe0,beleza_saude,2,32.0,2.0
5413,dc7192adf8ba09569261f4a8d576afe0,esporte_lazer,2,13.5,3.0
5414,dc7192adf8ba09569261f4a8d576afe0,portateis_casa_forno_e_cafe,4,9.0,5.0
5415,dc8798cbf453b7e0f98745e396cc5616,fashion_roupa_feminina,15,3.0,4.0
5416,dc8798cbf453b7e0f98745e396cc5616,fashion_roupa_masculina,31,6.0,4.0
5417,dcb7367a92f5ffb89f1e2152ed260285,sinalizacao_e_seguranca,1,13.0,5.0
5418,dcf3755cefcdc158ad0b7bdde51e871b,artes,1,7.0,5.0
5419,dcf3755cefcdc158ad0b7bdde51e871b,moveis_decoracao,1,3.0,3.0
5420,dd264199fc8b687ad029de7de6d760e6,automotivo,1,10.0,5.0
5421,dd2bdf855a9172734fbc3744021ae9b9,cama_mesa_banho,82,20.0,4.0
5422,dd2bdf855a9172734fbc3744021ae9b9,construcao_ferramentas_jardim,1,20.0,5.0
5423,dd2bdf855a9172734fbc3744021ae9b9,eletroportateis,1,16.0,5.0
5424,dd2bdf855a9172734fbc3744021ae9b9,esporte_lazer,2,27.0,5.0
5425,dd2bdf855a9172734fbc3744021ae9b9,industria_comercio_e_negocios,1,41.0,4.0
5426,dd2bdf855a9172734fbc3744021ae9b9,informatica_acessorios,10,12.0,4.5
5427,dd2bdf855a9172734fbc3744021ae9b9,moveis_decoracao,3,16.0,3.0
5428,dd2bdf855a9172734fbc3744021ae9b9,utilidades_domesticas,8,51.5,5.0
5429,dd39ad39b5d3df33037e141c72497ba6,brinquedos,1,21.0,5.0
5430,dd39ad39b5d3df33037e141c72497ba6,fashion_roupa_feminina,1,15.0,5.0
5431,dd4d95ba2d15c071e6c695e2ef6ce169,papelaria,4,2.0,4.0
5432,dd533b429f380718b70ad9922c294bae,brinquedos,39,8.0,4.0
5433,dd533b429f380718b70ad9922c294bae,cool_stuff,6,10.5,4.0
5434,dd5450b022b2d00a2145a66331e1aef6,utilidades_domesticas,1,31.0,5.0
5435,dd55f1bb788714a40e7954c3be6df745,casa_construcao,1,-3.0,2.0
5436,dd55f1bb788714a40e7954c3be6df745,construcao_ferramentas_iluminacao,1,12.0,5.0
5437,dd55f1bb788714a40e7954c3be6df745,cool_stuff,19,12.0,4.0
5438,dd55f1bb788714a40e7954c3be6df745,eletronicos,6,12.5,3.0
5439,dd55f1bb788714a40e7954c3be6df745,informatica_acessorios,1,18.0,4.0
5440,dd55f1bb788714a40e7954c3be6df745,telefonia,6,12.5,4.5
5441,dd55f1bb788714a40e7954c3be6df745,telefonia_fixa,3,2.0,5.0
5442,dd58ee93286b0821565574c570e9e1dc,beleza_saude,2,13.0,5.0
5443,dd7ddc04e1b6c2c614352b383efe2d36,pet_shop,121,8.0,4.0
5444,dd88d13bea9e4c2bf47daf224f8141e5,moveis_decoracao,1,6.0,5.0
5445,dd8a29ce82d5c705ba932d81494600a5,market_place,2,9.0,3.5
5446,dd9661d3cda1e6feb237f0c4d8b26f2e,utilidades_domesticas,1,10.0,5.0
5447,dda37071807e404c5bb2a1590c66326f,malas_acessorios,1,3.0,5.0
5448,ddd51ae8cda92f3995a51fc0f0f3eec7,utilidades_domesticas,25,14.0,5.0
5449,dde698c6d0bd24834c586e5111c2bba7,fashion_bolsas_e_acessorios,1,14.0,5.0
5450,de09d00cfc265b8804c7df34075a68fa,fashion_bolsas_e_acessorios,3,15.0,4.0
5451,de0c78824586e9a5f5f04fd84e25df39,pet_shop,16,18.5,5.0
5452,de23c3b98a88888289c6f5cc1209054a,automotivo,1,5.0,1.0
